start,end,text
363.62,397.0,"et pour pouvoir l'utiliser parce que vous ne pouvez pas aller chez Mercedes et dire bonjour, j'achète cette grosse Mercedes à 150 000 euros avec du liquide. La société d'Aimler, Mercedes, n'a pas le droit de prendre ce liquide. Ils vont dire, ah bah non monsieur, nous, il faut payer avec de l'argent qui passe par un compte bancaire. Ah bah oui, mais moi cet argent, je ne l'ai pas sur un compte bancaire parce que c'est de l'argent de la prostitution, je l'ai dans une valise, je vais vous payer avec la valise. Non. Pas le droit. Qu'est-ce que je peux faire alors ?"
397.0,431.82,"Moi, je suis criminel. N'allez pas faire courir ce bruit au sein du réseau. Je suis d'un affreux criminel. Je touche des quantités d'argent astronomiques par le trafic d'armes, de drogues, et que sais-je encore. Cet argent, je ne peux pas l'utiliser. Parce qu'à chaque fois que je veux le dépenser quelque part, à moins d'aller au McDo, ça, ça ne pose pas de problème. Mais à chaque fois que je veux le dépenser quelque part, on me dit, non, monsieur, votre argent, il faut qu'il passe par un compte bancaire. Il faut payer par carte, il faut payer par chèque, il faut payer par virement, il faut payer avec un moyen de paiement traçable. Il faut donc que je le réinjecte dans l'économie légale, dans l'économie blanche."
434.86,466.86,"Je vais donc utiliser toute une série de moyens pour prendre des sommes d'argent pas propres, les injecter dans l'économie propre et dire « Ah ben voilà, cet argent est propre ». on appelle ça du blanchiment, comme si on prenait de l'argent sale qu'on le mettait dans une machine à laver et puis ça ressort tout propre derrière. Comment je peux faire ça ? Eh bien, typiquement, vous connaissez, il y en a partout autour de chez vous, il existe un très grand nombre de"
466.86,496.92,"commerces dans lesquels transitent beaucoup d'argent liquide qui servent à ça. Est-ce que vous pouvez me citer quelques commerces qui fleurissent autour de chez vous dans les... Ah, Eric dit je le savais. Est-ce que vous pouvez me citer des commerces qu'il y a partout autour de chez vous qui brassent beaucoup d'argent liquide et qui servent, on le sait très bien, à blanchir spécifiquement l'argent de la drogue ? Alors voilà, vous me le citez tout de suite. Les barbiers,"
497.32,527.34,"oui, barbeurs, les trucs de poulet, absolument, les kebabs, les tabacs, beaucoup de kebabs, effectivement, les coiffeurs barbiers, vous connaissez ça. parce que ce sont des commerces que vous pouvez donc ouvrir, vous ouvrez un truc de barbershop, ça s'appelle comme ça les coiffeurs et puis vous avez deux clients dans la journée mais dans la caisse vous mettez des paiements liquides pour 10 clients dans la journée et en fait il y en a 7"
527.34,558.72,"ils ne sont pas du tout passés, ils ne sont pas du tout venus se faire couper les cheveux, mais comme couper les cheveux c'est difficile de prouver qu'il y a eu 3 ou qu'il y a eu 10 clients ça permet de prendre de l'argent sale, de le remettre dans la caisse et de dire ah bah aujourd'hui j'ai eu 10 clients alors qu'en fait il n'y en a eu que 3 et il y a 7 encaissements qui sont de l'injection d'argent sale dans un circuit après l'argent va à la banque il paye un peu d'impôt dessus etc il dit bah voilà c'est de l'argent propre on peut désormais utiliser cet argent propre et ça on peut le faire avec plein de choses les trucs de poulet, oui"
558.72,589.74,"toutes les sandwicheries qu'on a un petit peu partout qui restent ouvertes très tard le soir qui servent également parfois à faire du commerce de la drogue. Voilà un moyen de blanchir de l'argent que vous connaissez tous. L'immobilier en fait partie. L'immobilier en fait partie, pourquoi ? Parce que, imaginez que j'aille acheter une maison à 300 000 euros et que je dise au vendeur, je vous la paye en liquide."
589.74,622.34,"je deviens propriétaire d'une maison qui coûte 300 000 euros je l'ai payé 300 000 euros en liquide que j'avais dans une valise je suis désormais propriétaire d'une maison cette maison, après quand je la revendrai, je la revendrai sur le marché officiel j'ai injecté 300 000 euros alors vous me direz, acheter une maison 300 000 euros en liquide c'est difficile, aujourd'hui oui donc, on ne va peut-être pas payer les 300 000 euros en liquide, on va payer 150 000 euros en officiel,"
622.44,654.4200000000001,"150 000 euros en liquide. Et c'est là qu'intervient Tracfin pour les agences immobilières. Là, je vous cite un exemple extrêmement grossier. 150 000 euros en officiel, 150 000 euros en liquide. Extrêmement grossier. Mais le cas, après, peut se sophistiquer un petit peu plus. On paye une partie des honoraires de négociations comme ça, on paye une partie du prix, on fait venir l'argent de l'étranger"
654.4200000000001,688.92,"fictivement. Il y a plein de moyens. Plein de moyens plus complexes, plus sophistiqués, mieux réfléchis que simplement dire j'achète la maison 300 000 euros en liquide ou alors 150 en officiel, 150 en liquide. C'est ça que Tracfin est chargé de débusquer et de réprimer. Ce sont tous les moyens Et aujourd'hui, croyez-moi, ce sont des moyens d'une sophistication inouïe, extrêmement complexe, très difficilement détectable."
691.4,721.76,"Tracfin cherche tous les moyens de faire passer de l'argent liquide dans l'immobilier. Alors vous me direz, Tracfin surveille également les assurances, Tracfin surveille également les gens qui traitent des métaux, l'or, l'argent, etc. Tracfins cherche également dans les crypto-monnaies, Tracfins cherche également dans les banques, Tracfins cherche également partout. L'immobilier, c'est un des domaines dans lesquels Tracfins intervient. Parce que c'est un des domaines dans lesquels on peut faire passer."
722.24,753.64,"Alors, pour être tout à fait honnête avec vous, aujourd'hui, faire passer du cash dans l'immobilier, ça devient vraiment de plus en plus difficile. Mais c'est quand même un moyen. Parce que tout est hyper encadré par les notaires. En attendant, Tracfin impose désormais aux agents immobiliers un petit peu de devenir des auxiliaires de police et de faire un petit peu le travail de Tracfin à sa place Vous pourriez me dire, et c'est mon avis à moi que c'est un petit peu gonflé quand même"
753.64,786.56,"que ce n'est pas notre travail, que ce n'est pas notre compétence et qu'ils prennent leur boulot et disent maintenant vous allez le faire avec nous vous allez faire une partie de notre boulot à notre place et à nos côtés ce n'est pas très normal Mais bon, c'est une obligation légale, donc on n'a pas le choix, on va le faire. On va se mettre en conformité. Alors, maintenant qu'on a vu très rapidement ce qu'était le principe de traque fin, ça fait un certain nombre d'années que traque fin nous demande de plus en plus de vérifications, etc."
786.56,817.22,"Mais aujourd'hui, il va falloir que vous interveniez, vous les négociateurs, parce que vous allez vous mettre en position, ce n'est pas très joli ce que je vais dire, mais de surveiller et fliquer vos clients. C'est un peu ça, soyons clairs. Vous allez surveiller et fliquer vos clients. Nous allons surveiller et fliquer nos clients en collectant toute une série de documents. Mais ce n'est pas la seule chose qu'on va faire, vous allez voir."
817.22,847.76,"Mais c'est ça l'objet de la visio d'aujourd'hui. tous les documents que nous devons collecter et quand nous devons les collecter afin de constituer des dossiers pour TRACFIN. Alors, TRACFIN, aujourd'hui, ça n'est plus la formalité que c'était auparavant. Vous avez vu, là, j'ai fait un super un super diaporama. Bon, je l'ai fait avec l'intelligence artificielle. Mais, vous voyez, je vous dis tout le temps, moi, je ne sais pas faire ces trucs-là, PowerPoint, je suis incapable de faire ça."
847.76,880.76,j'ai fait ça avec l'intelligence artificielle c'est pas moi qui c'est pas moi qui l'ai fait je vais pas vous raconter de crack vous savez que l'intelligence artificielle notamment pour des questions juridiques il faut surtout pas parce que ça va vous donner n'importe quoi et ça va vous donner des informations pourries par contre pour faire ce genre de choses c'est plutôt propre donc le cadre légal aujourd'hui track fin ça n'est plus la formalité que c'était auparavant une obligation de vigilance stricte et surtout une obligation de vigilance de notre part permanente et continue.
881.8,913.1999999999999,"Nous devons, entre guillemets, en permanence nous dire sur chaque client, chaque mandat, chaque vente, dois-je le soupçonner ? Ce client est-il un affreux ? Alors, le risque, effectivement, c'est que nos transactions immobilières servent de paravent à des blanchiments de capitaux sales ou le financement du terrorisme."
914.12,945.76,"Notre obligation dont on va parler aujourd'hui, on en a plusieurs des obligations, mais celle dont on va parler principalement aujourd'hui, c'est de collecter toute une série de documents avant la signature du mandat pour les vendeurs, avant la signature du compromis pour les acquéreurs et constituer des dossiers grâce à cela, des dossiers que nous devrons tenir à la disposition de Bercy et de la justice. La DGCCRF, qui vous le savez, est l'organisme de contrôle des professionnels"
945.76,977.62,"et donc des agences immobilières, que vous connaissez également peut-être sous le nom de la Direction de la Protection des Populations. C'est assez pompeux, un peu trop à mon avis, mais bon, voilà. La DGCCRF a été chargée en première ligne d'une mission d'ultra-vigilance et de pression maximale sur les agents immobiliers pour ces questions de traque fin. L'absence ou le caractère incomplet des documents"
977.62,1008.52,"est un des manquements qui sera les plus lourdement punis par la DGCCRF. Et la Commission nationale des sanctions, mais ça en fait, on ne les voit jamais eux. C'est plutôt la DGCCRF. La Commission nationale des sanctions, c'est quand vraiment on a un litige grave. La DGCCRF, c'est des contrôles de tous les jours. Vous avez fait une vente tel jour avec telle personne, donnez-nous le dossier TRACFIN. Ah bah oui, mais on n'a pas demandé tel document. Ah oui ? Ah bah vous allez prendre. La DGCCRF a été... Ah, Sandrine vient d'arriver. On a"
1008.52,1041.24,"traité votre question juste avant, Sandrine. On a traité votre question juste avant, mais vous la verrez sur le replay. En tout cas, vous êtes la bienvenue. Pierre me confirme, ce n'est pas notre boulot. Mais oui, ce n'est pas notre travail. On n'est pas des policiers, nous. Moi, je me souviens, la première fois que la DGCCRF nous a parlé de TRACFIN, c'était en 2019. Les obligations principales des agents immobiliers ont été mises en place en 2018. 2019, lors d'un contrôle DGCCRF, ils nous disent « Qu'avez-vous prévu dans la lutte"
1041.24,1071.7199999999998,"contre le financement du terrorisme ? » Et je vous jure, j'avais envie de répondre, on n'avait pas prévu d'acheter des flingues, en fait. Parce que on n'est pas des militaires, on n'est pas des flics, on n'est pas des forceuses spéciales. Regardez comment je suis fait, comment je suis gaulé. Je ne suis pas fait pour la bagarre, je vous assure. Mais elles ne rigolaient pas du tout. Elles ne rigolaient pas du tout. Elles l'ont très mal pris qu'on n'ait rien mis en place pour ça. Donc la DGCCRF a été chargée officiellement par TRACFIN de traquer les agences immobilières qui ne respecteraient pas ces obligations."
1073.9799999999998,1106.9399999999998,"Alors, notre parcours de vigilance. On a trois étapes clés. D'abord, le mandat. Il va falloir que nous fassions un premier dossier au cours du mandat. Deuxièmement, juste avant le compromis, un deuxième dossier avec l'acquéreur. Puisque le mandat, c'est avec le vendeur qu'on fait le premier dossier. Deuxième partie, deuxième phase, avant le compromis, on fait le même dossier avec l'acquéreur. Je parle de l'acquéreur, je ne parle pas du visiteur. Le monsieur qui vient juste visiter et qui repart en disant « non, ça ne me plaît pas »,"
1106.94,1140.24,"Lui, on le laisse partir. Par contre, à partir du moment où quelqu'un fait une offre et veut acheter et veut signer un compromis, à ce moment-là, on constitue tout le dossier. Vous pourriez me dire, c'est le notaire qui le fait. Oui, le notaire le fera et nous le ferons aussi. Troisième phase, après la transaction, nous avons nous une obligation de vérification des dossiers et de les conserver pendant 5 ans. Également, mais ça je vous en reparlerai parce que ce n'est pas tellement le sujet d'aujourd'hui"
1140.24,1171.2,"Nous avons une obligation de signalement On en reparlera un petit peu aujourd'hui, mais surtout plus tard Ce n'est pas l'objet de notre visio d'aujourd'hui Alors, premièrement, lorsque nous allons rentrer un mandat Première chose, on va voir là, au cours de ce diaporama, les éléments les plus importants les éléments les plus importants, mais il y en aura d'autres et on vous a préparé notamment des checklists."
1171.6399999999999,1202.28,"Je vous en parlerai tout à l'heure, je vous montrerai ça tout à l'heure. Premièrement, le titre de propriété. Obligatoire, universel. À chaque fois qu'on rentre un mandat, désormais, il nous faut un titre de propriété ou, à défaut, une attestation de propriété complète. Normalement, le vrai document qu'il faut avoir, c'est le titre, le titre complet. Bon, on sait qu'il est très difficile de l'obtenir, le titre de propriété. D'ailleurs, je vais vous en montrer des exemples, parce que certains d'entre vous, peut-être,"
1202.56,1235.68,"ne savent pas exactement à quoi correspondent ces documents. Donc, le titre de propriété, c'est un document qui est assez long. En voici un de Camille. Hop ! Camille du Pas-de-Calais. Voici un titre de propriété. Ça fait 77 pages. Alors, ça fait 77 pages. Aujourd'hui, si on monte un petit peu, il y a 5, il y a 6, il y a 8 ans, ça faisait moins de pages. Mais bon, c'est de plus en plus important. Et dans ce titre de propriété, c'est l'acte de vente, en fait."
1236.02,1266.76,"Le titre de propriété, c'est l'acte de vente. C'est le même document. Le voici, qui fait 77 pages. Très important. Est-ce qu'il est bien signé ? Ah non, ça, ce sont des annexes. On va remonter. Peut-être que sans les annexes, on est à 25 pages. On va voir. on va aller ici je vais le fermer et je le rouvre parce que sinon je n'arrive pas à arrêter le défilement on va descendre on va aller chercher la signature"
1266.76,1297.96,"parce que s'il n'est pas signé il n'a aucune valeur il est signé, il est daté signé y compris par le notaire maître Jocelyne Martin donc il est bon le document par défaut excusez-moi je suis allé là où il ne fallait pas le document par défaut c'est donc le titre de propriété si nous n'avons pas le titre de propriété nous avons un plan B c'est l'attestation de propriété voici une attestation"
1297.96,1330.56,"d'Isabelle à Rueil l'attestation de propriété c'est un document qui fait une petite synthèse du titre de propriété dans notre cas Dans le cas de cette obligation, l'attestation de propriété peut très bien se substituer au titre de propriété. Elle peut remplacer le titre de propriété. N'oubliez pas, normalement, on doit avoir le titre, mais si on ne l'a pas, l'attestation peut suffire. Là encore, cette attestation doit être complète."
1331.74,1361.8,"Je dois avoir toutes les pages et elle doit être datée, signée. Alors, l'attestation de propriétaire, elle n'est jamais signée par les clients, elle est signée uniquement par le notaire. Alors que le titre de propriété, regardez si j'en prends un autre, ça c'est Jean-Marc. Le titre de propriété, il est signé par... Ah, il n'est pas complet celui-là, voyez. Typiquement, celui-là, il pose problème. Il n'a que six pages. Il n'est pas complet. Nous l'aurions refusé. Nous l'aurions refusé. Là, Jean-Marc nous l'a envoyé il y a longtemps. À l'époque où on ne l'exigeait pas."
1361.8,1393.24,"Donc, on ne lui a pas refusé, bien sûr. Mais aujourd'hui, on le refuserait. Je vais en prendre un autre qui vient de Hélène, dans la Somme. Et on va voir que non seulement il est complet, mais il est daté, je suis allé trop loin, et signé des clients et du notaire. En l'étude du notaire sous-signé. Ce titre de propriété, il va nous permettre quoi ?"
1393.24,1423.7,"Eh bien, premièrement, de bien identifier les clients qu'on a en face de nous. Ici, je vois que mes clients Alors, ce n'est pas les vendeurs Parce que ça, c'était les vendeurs Lorsque le client que j'ai en face de moi Qui veut vendre a acheté il y a quelques années Aujourd'hui, il revend Il était donc acquérant à ce moment-là Donc, ici, j'ai M. Sadie Cassi Et Mme Charlotte Cordonnier"
1423.7,1457.5,"Voici donc mes deux vendeurs Ça me permet ici de bien voir que je dois avoir deux clients en face de moi, M. Sadikassi et Mme Charlotte Cordonnier, et que les deux vont devoir signer mon mandat. Ça me permet de voir si c'est une société. Parce que si c'était une société, ici j'aurais donc bien une société. Ça me permet de voir s'il y a deux vendeurs, trois vendeurs, cinq vendeurs."
1457.68,1489.52,"car je dois identifier les réels vendeurs. Alors vous me direz, mais il a toujours fallu identifier les vendeurs pour le mandat. Oui, mais ça c'était pour des questions de droit civil. Là, c'est pour des questions de lutte contre le financement du terrorisme et de l'argent sale. Donc, est-ce que les gens que j'ai en face de moi, ce sont bien les vrais vendeurs ? Et on va leur demander leur carte d'identité pour vérifier que j'ai en face de moi M. Sadikassi et Mme Charlotte Cordonnier, que ce n'est pas quelqu'un qui se fait passer pour quelqu'un d'autre. c'est là que vous allez dire ça devient un peu du délire, on est en train de soupçonner"
1489.52,1521.8400000000001,"les gens de ne pas être qui ils prétendent être mais ça devient de la folie, oui ça devient clairement de la folie, absolument la deuxième chose ça nous permet de vérifier que M. Sadikassi et Mme Charlotte Cordonnier sont bien propriétaires de la maison du 11B rue du docteur Guyonis à Rueil-Malmaison et qu'ils vont bien vendre le lot numéro 2 le lot numéro 6, etc ça me permet de vérifier qu'ils en sont bien propriétaires, que c'est bien ce produit-là que nous allons vendre et que c'est bien eux qui vont signer le mandat. Donc, première obligation,"
1523.3,1554.42,"la plus importante de laquelle va découler tout le reste, nous devrons demander à partir de maintenant, et vraiment on sera intraitable à partir du 1er juin, le titre de propriété ou à défaut, l'attestation de propriété de chaque mandat que nous prendrons en commercialisation. Alors, vous allez avoir des vendeurs qui vont dire « Oh, ça me casse les pieds, je n'ai pas envie. » Oui, mais désolé, monsieur, je n'ai pas trop le choix."
1555.18,1586.86,"Alors, souvent, quand on exige des choses de la part de nos vendeurs, ils nous disent « Oh, les autres agences immobilières, ils ne font pas ça, ils ne m'embêtent pas. » Là, normalement, avec le tour de vis qu'est en train de mettre à la fois le ministère des Finances et à la fois la DGCCRF sur tous les agents immobiliers de France, Normalement, vous ne devriez pas trop être embêté avec ça d'ici quelques mois. Le temps que ça rentre vraiment dans les esprits de tous les agents immobiliers, normalement, la pression va être maximale sur tous les agents immobiliers de France. Donc, normalement, vous ne devriez plus trop avoir le"
1586.86,1618.3,"« Les autres agents immobiliers, ils ne m'embêtent pas avec ça ! » Normalement, vous devriez être à peu près tranquille. On verra. En tout cas, faites-nous remonter les infos du terrain, vous le savez. Ensuite, on va constituer un dossier complet Qu'est-ce qu'on va lui demander en plus du titre de propriété au vendeur ? Alors, le kit de base, le minimum Dans tous les cas, pièce d'identité officielle Donc pas la carte de piscine"
1618.3,1649.3200000000002,"Quelles sont les pièces d'identité officielles que nous acceptons ? Carte d'identité française ou européenne. Lorsque la personne n'est pas européenne de nationalité, son titre de séjour, c'est une pièce d'identité officielle. Ou alors, son passeport. Permis de conduire, c'est une pièce d'identité, normalement, pas pour trac fin."
1649.74,1679.8200000000002,"Trac fin n'accepte pas les permis de conduire. On a beaucoup échangé avec eux entre février et aujourd'hui. Pour une fois, on est tombé sur quelqu'un là-bas de l'administration qui était vraiment ouvert à la discussion, qui nous a beaucoup aidé, beaucoup guidé. Et on a dit « permis de conduire, ça passe ou ça ne passe pas ? » Non, ça ne passe pas. Donc, carte d'identité française ou portugaise, espagnole, je ne sais pas quoi, européenne."
1679.82,1712.16,"titre de séjour qu'on appelle communément le permis de séjour pour les extra-européens ou passeport alors attention vous avez vu ce que j'ai écrit ici en cours de validité alors ça, ça a fait l'objet de beaucoup de discussions, négociations avec les gens de Bercy on leur dit mais les gens qui n'ont pas une pièce d'identité en cours de validité qu'est-ce qu'ils ont fait ? on refuse la vente ? Ils nous ont dit oui, en cours de validité."
1713.0,1746.3600000000001,"Alors ça, ça va être un vrai problème. Ça, je le sens, ça va être un vrai problème. Bon. En cours de validité, donc, cette pièce d'identité doit être officielle, bien sûr, avec photo, bien sûr. Vous allez dire, toujours une photo ? Non, pas du tout. En Angleterre, il n'y a pas de photo sur les pièces d'identité, que sur le passeport. Pas facile, hein ? Alors bon, vous me direz, de toute façon, les Anglais, maintenant, ils sont extra-européens. Et surtout, cette pièce d'identité, elle doit être parfaitement lisible et scannée."
1747.72,1779.14,"Tous les documents que vous allez nous fournir, ils doivent être lisibles et scannés le plus proprement possible. Les pièces d'identité, bien sûr que vous allez les photographier. Bien sûr que vous allez les photographier. Ces documents-là, ils ne seront pas bien scannés. La taxe foncière, le titre de propriété, tout ça. Là, vous allez voir, on ne va pas parler de la taxe foncière, parce que la taxe foncière, c'est pour nos dossiers de mandat, mais ce n'est pas TRACFIN qui l'impose, la taxe foncière. C'est la DGCCRF, mais pas dans le cadre de TRACFIN. C'est pour ça, vous allez voir, on ne va pas trop en parler aujourd'hui."
1779.8600000000001,1814.9,"La taxe foncière, l'attestation de propriété, les DPE, tout ça, ça doit être des PDF hyper propres, hyper lisibles. Par contre, les pièces d'identité, on se rend bien compte que ça, vous allez les photographier avec votre téléphone. Donc, on va avoir des trucs plus ou moins propres. Et là, vous voyez, ce n'est pas top. Qu'est-ce qui ne va pas sur cet exemple que je vous montre ? À bientôt, Guy Qu'est-ce qui ne va pas là-dessus, à votre avis ? Le temps que vous répondiez, question très pertinente de Guillaume"
1814.9,1845.46,"Est-ce qu'il faudra reprendre tous les mandats antérieurs aux premiers gens ou seulement les nouveaux ? Non, vous n'aurez pas à les reprendre Par contre, il faudra collecter les documents Pour vos anciens mandats Il faudra aller chercher la pièce d'identité Il faudra aller chercher le titre de propriété Il faudra aller chercher tout ce qu'on va voir aujourd'hui Mais il ne faudra pas refaire les mandats Alors, Swazik nous dit La netteté et la couleur Oui, parce que la netteté et la couleur Regardez la photo, on ne voit pas du tout si c'est lui ou si ce n'est pas lui Alors vous me direz Oui, mais nous on l'a vu le monsieur Oui, mais ça ce n'est pas pour nous"
1845.46,1877.1399999999999,"Ça c'est pour Bercy C'est lisible C'est lisible Ce n'est pas hyper lisible Vous voyez la carte d'identité de la dame, là ? Bon, on arrive un peu à lire. Ce n'est pas super. Mais bon, ça passe. Ici, ça ne passe pas. C'est Rikiki. On a beaucoup de mal. Regardez si je zoome. Vous n'arrivez pas à lire vraiment les noms. Ça, ça ne passe pas du tout. C'est trop petit. Beaucoup trop petit. Ça, ça passe. Alors, je vais tourner un petit peu."
1877.84,1909.72,"Ça, c'est parfait. C'est parfait. Parfaitement lisible. On voit très bien son visage à cette jeune femme. On a bien entendu recto verso, c'est évident. Ça, c'est parfaitement lisible. Alors, il faudra nous fournir des PDF. Si vous ne savez pas faire des PDF, vous demandez à l'animation, ils vont vous guider, ils vont vous aider. Ça, ça ne va pas super. Il va falloir... Vous voyez la photo de la dame ? On ne voit pas du tout qui c'est. Il va falloir qu'on ait une période d'adaptation."
1910.4199999999998,1942.04,"Ça, c'est Catherine qui nous l'a envoyé. Ça, c'est pas mal. Bon, c'est un peu de travers, mais c'est bien lisible, on voit bien le monsieur. C'est bien lisible. Donc, ça, ça passe. Donc, pièce d'identité en cours de validité, en cours de validité, ça, ça va vraiment être problématique, du client. Il faudra également un justificatif de domicile, à jour, c'est-à-dire récent. facture EDF"
1942.04,1973.76,"facture internet attention, pas de facture de portable, on nous l'a clairement dit, la facture de téléphone portable c'est non, la facture de l'abonnement internet à la maison c'est oui, la facture EDF c'est oui, la facture du gaz, de l'eau c'est oui l'avis d'imposition ça peut faire office de justificatif de domicile mais ça m'étonnerait que les gens accepte l'avis d'imposition. Ça,"
1974.04,2013.02,"c'est une obligation. Mais attention, ça c'est lorsque vous rencontrez vous-même chaque vendeur. Parce que lorsque vous ne rencontrez pas vous-même un vendeur, parce qu'il y a trois vendeurs, par exemple, il y en a un qui habite au Québec, à Montréal. Il n'est pas sur place. Eh bien là, il vous faut une deuxième pièce d'identité. Vous allez dire « Mais ça devient de la folie ! Pourquoi le fait que la personne habite au Québec, il me faut une deuxième pièce d'identité différente en cours de validité ? C'est dingo ! »"
2013.02,2044.4399999999998,"Oui, c'est dingo. Mais à partir du moment où vous n'avez pas rencontré une personne physiquement, et que vous n'avez donc pas vu que la photo qui était sur la pièce d'identité correspondait à la personne que vous aviez en face de vous, vous avez l'obligation d'obtenir une deuxième pièce d'identité, ou une identification électronique certifiée, et ça, ça coûte cher. Il faut que la personne passe par un site spécialisé d'identification électronique où il y a tout un processus, c'est comme les sociétés de signature électronique"
2044.4399999999998,2075.02,"mais en plus complexe. Ils vont lui demander de se mettre devant une caméra avec sa carte d'identité, ils vont regarder que l'un correspond à l'autre, etc. Ça coûte, je ne sais pas, 30 ou 35 euros, un truc comme ça. C'est hyper compliqué. Il faut obtenir une deuxième pièce d'identité. À défaut, l'identification électronique, mais ça va être trop compliqué. Et là, vous êtes en train de vous dire « Mais ils sont tarés à Bercy ou quoi ? » Ils sont tarés ? C'est les fonctionnaires."
2076.16,2108.08,"Ce n'est pas leur problème. Les difficultés que ça va nous poser à nous, pour eux, ils n'en ont rien à faire. Rien. Allez On passe à la suite Deuxième cas Le vendeur est une personne morale C'est à dire une société Et bien là On va faire tout ce qu'on a fait jusqu'à présent Mais on va rajouter Des obligations supplémentaires Premièrement On va vérifier la société elle-même"
