start,end,text
347.34,379.2,"Ma propriété pour moi-même, personne n'en a rien à faire. Par contre, à partir du moment où il y a l'intervention d'un locataire ou d'un occupant, là, ça se complique véritablement. Alors, le logement décent, ce n'est pas particulièrement compliqué. Ça se rapproche de l'insalubrité dont on a parlé il y a quelques semaines, vous savez, l'insalubrité en Dordogne avec une maison divisée en appartements qui était frappé d'insalubrité par la préfecture."
380.34,421.44,"Alors, un logement décent, tout simplement, c'est un logement qui correspond à une liste de critères précis. Si on est dedans, le logement est décent. Si on n'est pas dedans, le logement n'est pas décent. C'est aussi simple que ça. Alors, bien entendu, tout cela, ça découle de la loi. C'est la loi du 6 juillet 1989. Le but de cette loi, c'était de réglementer les rapports locatifs entre bailleurs et locataires. Le bailleur est donc tenu de remettre au locataire un logement décent, ne laissant pas apparaître de risques manifestes pouvant porter atteinte à la sécurité physique ou à la santé."
422.21999999999997,453.15999999999997,"On se rapproche, vous l'imaginez bien, d'une notion dont on a déjà souvent parlé, qui est la notion d'ordre public. Ordre public, vous savez, je vous en ai souvent parlé, la salubrité publique, la sécurité publique, etc. C'est un immense fourre-tout dans lequel on peut mettre beaucoup, beaucoup, beaucoup de choses, mais qui a une importance capitale en droit parce que les dispositions d'ordre public, en droit français, on ne peut pas y déroger. On doit les appliquer impérativement."
453.62,483.74,"Alors que tout à l'heure, on étudiera, si on a le temps de traiter la question, mais je pense qu'on aura le temps de traiter la question de Séverine, on verra que là, spécifiquement, on est dans une disposition qui n'est pas d'ordre public et à laquelle on peut déroger. Donc, la notion d'ordre public, on ne peut pas y déroger, même si toutes les parties au contrat se disent, « Tiens, cette disposition-là, nous décidons de ne pas l'appliquer parce que ça nous arrange de faire autrement. » Non, c'est une disposition d'ordre public, vous ne pouvez pas faire autrement."
484.16,530.86,"Vous n'en avez pas le droit, même si tout le monde est d'accord. Donc, le logement décent, ce sont un certain nombre de critères, dont le premier, le plus connu, à votre avis, vous avez une petite idée, non ? Eh bien, le premier critère du logement décent, c'est la superficie. Et ça, vous le connaissez. Donc, la superficie d'un logement pour qu'il soit décent, c'est 9 mètres carré minimum."
532.3,564.58,"En dessous de 9 mètres carré, ce logement n'est pas décent, il n'est donc pas habitable. Et ça, c'est ce qu'on entend très souvent, j'ai toujours entendu ça, toujours, toujours, toujours, depuis des millions et des millions d'années. En dessous de 9 mètres carrés, le logement n'est pas décent, on ne peut pas le louer, on ne peut pas l'habiter. Ça n'est pas vrai. Ça n'est pas vrai parce que ces 9 mètres carrés souffrent une exception. Vous allez le voir. Donc, la règle des 9 mètres carrés, elle existe, bien sûr, ce n'est pas quelque chose qui a été inventé par un farfelu."
564.58,596.2800000000001,"Elle est dans la loi, bien sûr, mais ces 9 mètres carrés, minimum pour qu'un logement soit considéré comme décent, premièrement doivent être accompagnés d'une hauteur sous plafond de 2,20 mètres minimum. 9 mètres carrés et 2,20 mètres minimum de hauteur sous plafond. C'est pas où, c'est et. Et c'est après qu'on a un OU."
597.96,633.96,"OU. Et là, on a un autre truc comme ça. 20 mètres. Alors, comment on fait cube ? Je ne sais pas. J'ai oublié. Je savais le faire à une époque. Mais je vais mettre 3. Parce que je ne sais plus faire cube avec mon clavier. Je savais le faire il y a longtemps. C'est Michel qui m'avait montré. C'était en insertion, je crois. Je ne sais plus. Bon, ce n'est pas grave. On s'en moque. Donc, c'est 9 mètres carrés. Et d'ailleurs à la place du tiret ici, que je vais vous mettre ici, une hauteur sous plafond de 2,20 mètres minimum ou 20 mètres cubes."
634.94,668.62,"Ça veut dire que si j'ai 20 mètres cubes de volume global, je peux aller en dessous des 9 mètres carrés. Je peux avoir 8 mètres carrés quelque chose. Si j'ai une hauteur sous plafond très élevée, bien supérieure à 2,20 et que je me retrouve finalement avec mes 8 mètres carrés plus ma grande hauteur sous plafond à 20 mètres cubes, 21 mètres cubes, 22 mètres cubes à ce moment-là, ça marche Ce critère, parce qu'il y en a d'autres, du logement décent, est rempli"
668.62,698.84,"Donc vous le voyez, les 9 mètres carrés dont on entend souvent parler Premièrement, ce n'est pas seulement 9 mètres carrés, c'est 9 mètres carrés et 2,20 mètres de hauteur sous plafond minimum ou bien 20 mètres cubes et je peux vous garantir que dans les grandes villes anciennes que sont Paris Bordeaux, Marseille et bien d'autres encore dans lesquelles il y a des tout petits appartements notamment ce qu'on appelle des chambres de bonne qu'on appelle de plus en plus aujourd'hui des chambres de service puisque vous le savez on n'appelle plus les choses"
698.84,731.08,"par leur nom, il faut leur trouver un autre nom qui semble moins grave et moins offensant, on n'a plus le droit de dire province, oh là là, c'est grave d'habiter la province, ça donne des boutons c'est des maladies, on habite en région ça donne pas des boutons d'habiter en province c'est très beau la province donc, les grandes villes comme ça qui ont des chambres de bonne, parfois ont des chambres de bonne de moins de 9 mètres carrés et pourtant elles sont quand même louées, pourtant elles sont quand même achetées, parce que à partir du moment où on a 20 mètres cubes"
731.08,761.74,"en dessous des 9 mètres carrés et qu'on a les autres critères du logement décent qui sont remplis, bien sûr, on peut l'habiter, donc on peut le louer, parce qu'il est là l'impact, c'est est-ce qu'on peut le louer, surtout. Ensuite, autre critère du logement décent, alors je vais sauter une ligne pour sortir de la superficie, et je vais refaire un truc comme non, hop, voilà. Et ça, c'est l'introduction des lois récentes,"
761.74,814.48,"c'est la performance énergétique avant ça n'en faisait pas partie c'est le dernier critère qui a été ajouté au logement décent vous savez les deux révolutions du DPE dans sa réforme depuis 2021 c'est que le DPE premièrement devient opposable aux bailleurs ou aux vendeurs donc on peut aller le voir en disant hop hop hop ça ça va pas alors qu'avant il n'était qu'informatif on vous informe sur le DPE et puis après vous en faites ce que vous voulez là non, on m'informe sur le DPE mais s'il ne me plaît pas Ça va barder. La deuxième chose, c'est que le DPE entre dans les critères du logement décent. Alors, ça veut dire que si votre performance énergétique sur le logement est trop mauvaise, vous ne pouvez pas louer, vous ne pouvez pas faire habiter quelqu'un dans ce logement."
814.48,848.62,"Alors là ça se complique un petit peu Pourquoi ? Parce que Comme pour beaucoup de choses avec ce DPE On va procéder par palier Pour un bail qui a été signé A telle date, c'est telle note Un bail signé à telle date, c'est telle note Un bail signé à telle date, c'est telle note Alors nous on va se concentrer pour l'instant sur l'EBO Signé entre 2025 et 2027 2028, 2033 et 2034 Parce que 2023, 2024 C'est derrière nous, ça ne compte plus Donc pour un bail signé"
848.62,885.5,"entre le entre on va dire pardon j'ai des petites notes, j'invente pas ça j'ai des petites notes que je prends tout simplement ici sur service public.fr parce que la fiche est très bien faite et je risque pas d'en oublier comme ça donc excusez moi parce que j'ai perdu mon retour pour voir ce que vous voyez pour être sûr que vous n'ayez pas de problème Voilà, c'est bon. Pour un bail signé entre 2025 et 2027, on doit avoir un logement entre A et F."
886.82,921.62,"Il peut être loué. Alors, c'est la note d'énergie. Entre A et F, le logement décent est qualifié. Ensuite, pour un bail signé entre, excusez-moi, je vais faire ma modification ici. Parce qu'en fait, le principe, et on en a déjà parlé plein de fois, c'est de resserrer la vis d'année en année. Donc ensuite, un bail signé entre 2028, c'est-à-dire à partir du 1er janvier 2028 et 2033, ça va aller vite mine de rien."
921.62,953.46,"on peut louer entre A et E. Donc, vous voyez, F a été supprimé. Ça veut dire qu'en 2028, un logement F ne sera plus décent. Il est décent aujourd'hui. Au 1er janvier 2028, il ne sera plus décent si le logement est noté F. Ensuite, pour un bail signé à partir de 2034, et 2034 c'est la dernière échéance"
953.46,985.42,"bail signé à partir de 2034 c'est le 1er janvier 2034 on pourra louer entre A et D donc vous voyez ça se resserre ça se resserre alors je vous dis un bail signé ou renouvelé un bail signé ou renouvelé donc ça veut dire que si je signe « Aujourd'hui, mon bail en 2025. »"
985.42,1017.8399999999999,"Aujourd'hui, nous sommes le 13 novembre 2025. Date funeste. « Je signe mon bail en 2025. » « Mais je reste dans les locaux. » « J'ai une note F. » Aujourd'hui, c'est décent. Tout va bien. « Je reste dans les locaux. Je ne m'en vais pas. » Et bien à partir du 1er janvier 2028, ma note F, elle est toujours là, mais elle n'est plus décente parce que mon bail sera renouvelé à partir de 2028."
1018.8199999999999,1052.54,"Donc ça veut dire que le vendeur devra faire des travaux, enfin le vendeur, le bailleur, excusez-moi. On utilise toujours entre nous le terme vendeur, vendeur, vendeur, parce que nous faisons de la vente, mais là c'est le bailleur. Donc le bailleur devra faire des travaux de mise aux normes Des travaux pour réduire la note du DPE à minimum E Alors vous comprenez bien qu'il aura tout intérêt à faire des travaux pour aller en dessous de D Parce que ça ne sert à rien de faire des travaux entre 2028 et 2033 pour aller à E Et de refaire d'autres travaux à partir de 2034 pour aller en dessous de D"
1052.54,1083.02,"Ça va lui coûter beaucoup plus cher Lui, son intérêt, c'est de se mettre tranquille pour l'avenir Donc, il s'agit d'un bail signé Et je vais vous mettre ici Ou renouvelé Et j'ai un L en trop, je fais des bêtises Renouvelé, sinon ça ferait renouvelé Ici, hop, je vais vous le mettre Ici, ici et ici Donc c'est la signature d'un nouveau bail Ou le renouvellement d'un bail existant"
1083.02,1114.22,"qui impose une certaine performance énergétique. Alors non, ce n'est pas la loi Besson. Alors, ensuite, sécurité et santé du locataire. Là, il y a plus de critères qu'on va voir ici. Je saute encore une ligne pour voir qu'on est sorti du DPE. On dit le clos et le couvert"
1114.22,1151.06,"Qu'est-ce que ça veut dire le clos et le couvert ? Et bien ça veut dire que le logement Doit avoir une structure en suffisamment bon état Clos et couvert ça veut dire qu'il doit être fermé Et qu'il doit être bien couvert Ça veut dire concrètement qu'il me protège des éléments extérieurs Je ne dois pas avoir d'eau qui coule j'ai un toit, j'ai un plafond qui empêche l'eau de couler, je ne dois pas avoir de mur percé ou de fenêtre cassée ou percée, l'air ne doit pas rentrer, je dois être à l'abri dans mon petit cocon."
1151.22,1191.48,"Alors vous direz, de toute façon avec le DPE, avec les obligations DPE qui sont ici, on ne peut pas avoir normalement des infiltrations d'eau ou des infiltrations d'air. Oui, vous avez tout à fait raison, mais cette notion de clos et de couvert qui date de la loi initiale, c'est ce qui servait en fait entre guillemets de DPE à l'époque parce qu'on disait que le bien devait être en suffisamment bon état de conservation pour ne pas laisser les infiltrations d'eau et d'air à l'époque où il n'y avait pas ces notions de DPE. Donc, ça veut dire que la couverture, les fenêtres, les portes, tout doit assurer une protection contre l'eau et contre l'air froid."
1195.6399999999999,1228.5,"Alors, les fenêtres, comme les portes, comme les murs et parois, bien entendu. Ensuite, il doit y avoir ici un garde-corps sur les fenêtres. Garde-corps sur les fenêtres. Qu'est-ce qu'il veut ? Il veut un tiret, j'imagine ?"
1228.5,1260.08,"Oui, avec un tiret, il est content. Garde-corps sur les fenêtres. A chaque fenêtre, c'est pareil pour les escaliers, c'est pareil pour tous les endroits où je peux tomber. Garde-corps sur les fenêtres, les escaliers, les balcons, les machins, les terrasses, tout doit comporter un garde-corps pour que je ne puisse pas tomber. Si j'ai un risque de tomber parce qu'il n'y a pas de garde-corps à une hauteur suffisante, je ne sais plus si c'est 1 mètre ou 1,20 mètre, je ne sais plus ça, eh bien là, on n'est pas dans un logement décent."
1260.08,1300.4799999999998,"Alors vous me direz, c'est tout bête, il suffit de mettre un garde-corps Mais il faut le faire, il faut le mettre En particulier sur les fenêtres anciennes C'est la raison pour laquelle vous voyez dans des immeubles anciens Qui ont été construits à la fin du 19ème siècle Parfois on a une grande fenêtre, donc relativement basse Et on a mis juste une barre, une barre de métal Qu'on a scellée dans le mur On voit ça parfois sur des immeubles anciens en centre-ville Et bien ça, c'est tout simplement une mise aux normes. Il y avait une ancienne fenêtre qui n'avait pas de garde-corps et on a rajouté une simple barre de métal, une tige de métal."
1302.4199999999998,1338.2399999999998,"Ensuite, on doit avoir une bonne conservation des matériaux. Alors, des matériaux, c'est construction, canalisation, revêtement du logement. Alors, on parle notamment sur le site service public de l'amiante, mais ce n'est pas la seule chose. C'est-à-dire que tous les matériaux de construction de l'appartement, de la maison, doivent premièrement être en suffisamment bon état,"
1338.6799999999998,1371.1000000000001,"mais ne doivent pas non plus contenir de matières dangereuses pour la santé. Alors, on parle de l'amiante, mais on pourrait également parler du plomb sur les murs ou du plomb dans certaines canalisations. On dirait qu'il y a encore des canalisations qui contiennent du plomb. C'est vrai, il y en a de moins en moins, mais il y a encore quelques canalisations qui contiennent du plomb. Tous ces matériaux doivent être en bon état de conservation ou alors pour certains, ils doivent être enlevés."
1371.1,1402.36,"Par exemple l'amiante, l'amiante n'est pas interdit Mais il doit être en bon état de conservation Ou il doit être confiné Et bien entendu S'il est en mauvais état de conservation Il faut l'enlever Autre chose Le gaz et l'électricité En bon état Alors là vous me direz c'est du bon sens même."
1402.9599999999998,1436.34,"On ne doit pas avoir une installation électrique ou une installation de gaz qui représente des dangers. Alors aujourd'hui, ça n'était pas le cas lorsque cette loi est passée, mais aujourd'hui, il y a même des diagnostics électricité et gaz. Toute installation électrique ou de gaz de plus de 15 ans doit faire l'objet d'un diagnostic établi par un diagnostiqueur indépendant informé à cet effet, assuré à cet effet. Donc ça simplifie grandement la chose. Parce qu'avant, on avait bien tout simplement des conflits,"
1436.46,1471.74,"des litiges entre bailleurs et locataires sur l'état de l'installation électrique ou l'état de l'installation de gaz en disant ça c'est dangereux. Non, non, pas du tout, c'est juste une prise qu'il faut revisser au mur, c'est pas du tout dangereux. Aujourd'hui c'est pas compliqué, il y a des diagnostics qui nous disent ça c'est correct ou ça, ça n'est pas correct. Ça simplifie grandement les choses. Donc ça, on comprend facilement. Il faut une mise à la terre, c'est obligatoire, il faut ceci, il faut cela. Ensuite, critère supplémentaire, il faut du chauffage et de l'eau chaude."
1471.74,1503.76,"Un logement décent doit avoir une installation de chauffage Et une installation de production d'eau chaude Premièrement en bon état de sécurité Mais également qui fonctionne Oui, il ne suffit pas d'avoir un ballon d'eau chaude Mis à un endroit mais qui ne fonctionne pas Qui n'a jamais fonctionné Ou qui est tombé en panne et qu'on n'a pas réparé Il faut une installation de chauffage et d'eau chaude en bon état de sécurité et de fonctionnement."
1504.26,1534.3,"Ça veut dire que si jamais la chaudière ou le ballon d'eau chaude qui sont présents à l'origine tombent en panne, le vendeur, le bailleur, doit les réparer ou les remplacer. Il ne peut pas dire, non, ce n'est pas mon problème, vous débrouillez. Moi, je vous ai mis un ballon d'eau chaude, le reste ne me concerne pas. Non, monsieur le bailleur, vous devez réparer le ballon d'eau chaude ou le mettre en sécurité si jamais il présente des dangers."
1535.06,1566.16,"C'est de votre responsabilité. Vous n'avez pas le choix. Ensuite, l'aération. L'aération, ce sont des VMC, ce sont des dispositifs qui permettent de ventiler correctement les logements afin d'éviter les moisissures, l'humidité dans les salles de bain, dans les toilettes et partout. Donc, un ou des systèmes d'aération, alors ça peut être des fenêtres aussi. Un système d'aération, ce n'est pas forcément un système d'aération mécanique."
1566.16,1606.86,"Ça peut être des fenêtres S'il y a des fenêtres, il n'y a pas de problème de VMC à installer Par contre, s'il n'y a pas de VMC, pas de fenêtre dans une salle de bain Et qu'elle devient humide et qu'elle moisit Là, ça pose un véritable problème Maintenant, vous me direz, c'est du bon sens Oui, c'est du bon sens Ensuite, le soleil Pourquoi je vous mets le soleil ? Parce que les pièces principales, ça veut dire Pas les salles de bain, pas les toilettes Mais le séjour Les chambres doivent avoir un accès direct au soleil, c'est-à-dire un éclairage naturel, et également une ouverture."
1607.78,1655.32,"Une ouverture parce qu'on doit avoir accès à l'air libre. Alors, cet air libre, c'est une ouverture fonctionnelle ou non, parce qu'on peut avoir des grandes baies vitrées qui ne s'ouvrent pas. C'est notamment le cas dans les très hauts immeubles, les très grandes tours. Il n'y en a pas beaucoup en région parisienne et en France en général. On n'est pas fan de ces grands trucs. Maintenant, vous avez remarqué que, que ce soit à Marseille, que ce soit à Paris, malgré les récriminations des habitants de la ville qui disent qu'ils ne veulent pas de tours, la mairie a dit « Oui, mais vous en aurez quand même parce que moi, je touche des gros pots de vin avec ça. »"
1655.32,1687.52,"On ne va pas parler des cas de la maire de Paris, Mme Hidalgo, qui selon certaines sources, qui bizarrement n'ont donné lieu à aucune ouverture d'enquête, aurait été rétribuée par un promoteur de tours dans le 13e arrondissement de Paris par une maison au Maroc. Comme ça, ça ne se voit pas. Il y aurait construit une belle maison au Maroc en échange de l'autorisation de faire des tours malgré le vote de la municipalité parisienne contre l'installation de tours."
1688.06,1718.94,"Bon, écoutez, on verra si un jour ça donne lieu à l'ouverture d'une enquête. Visiblement, j'ai l'impression que non. En tout cas, dans ces grandes tours, vous le savez, on ne peut pas ouvrir les fenêtres. ou alors parfois on peut les ouvrir on peut les entre-ouvrir un tout petit peu mais dans la plupart on ne peut pas les ouvrir du tout est-ce que ça rend le logement indécent ? non, pas du tout parce qu'il y a accès au soleil et il y a une ouverture fonctionnelle ou non donnant sur un éclairage naturel"
1718.94,1750.4,"et donnant sur l'air libre donc voilà les critères de sécurité santé Et maintenant, on va passer aux animaux. Alors, les animaux, ça veut dire quoi ? Qu'on n'a pas le droit d'avoir un chien et un chat ? Si, mais on n'a pas le droit d'avoir des cafards. Les animaux nuisibles. Vous devez, bien entendu, dans votre logement, être à l'abri des rats, des puces de lit, des cafards,"
1750.5400000000002,1784.28,"des trucs qui grat-gratent. Alors, si vous avez une petite araignée dans un coin, on ne peut pas dire que ce sont des animaux nuisibles. Par contre, si vous êtes envahi de milliers ou de millions d'araignées, là, effectivement, ça pose problème. Bon, généralement, ce ne sont pas les araignées. Le problème sont plutôt les cafards, sont plutôt les rats, les souris. On a beaucoup entendu parler récemment des puces de lit, notamment. Ce sont les animaux nuisibles dont vous devez être protégé, bien entendu. Alors, on a déjà parlé du chauffage. Vous devez également avoir de l'eau potable."
1785.44,1816.74,"de l'eau potable vous devez avoir de l'eau potable on va avoir après une évacuation également bien entendu vous allez dire c'est évident, c'est logique tous les logements ont de l'eau potable cette loi a été créée parce que justement il y avait un très grand nombre de logements qui n'avaient pas été refaits depuis la guerre. Et on ne va même pas"
1816.74,1849.48,"parler des logements de la loi de 48. Vous savez ce que c'est les logements de la loi de 48 ? Non ? Les logements de la loi de 48, c'est une loi au sortir de la guerre qui a impliqué qu'une personne qui, notamment, c'était fait pour les personnes âgées, pour les femmes seules, pour les veuves de guerre et les invalides aussi. Une personne qui avait signé un bail avant 1948 dans certaines conditions, qui était un locataire protégé, ne pouvait"
1849.48,1881.06,"pas voir son bail augmenté, son loyer augmenté, non pas son bail, mais son loyer augmenté. Ça veut dire que, imaginons que vous avez signé un bail à 500 francs, à l'époque c'était des francs, par mois, le propriétaire n'avait pas le droit d'augmenter le montant du loyer parce que vous étiez un locataire protégé. Ces baux de 1948, ils ont perduré dans le temps et les propriétaires"
1881.06,1911.7800000000002,"bailleurs, bien entendu, pour beaucoup, pas tous, ne faisaient aucune amélioration du logement puisque eux, ils étaient verrouillés sur des loyers hyper bas. Parce qu'imaginez un loyer qui a été signé en 1947, un bail avec un loyer de 1947, Arrivé 20 ans, 30 ans après, en 1977, vous imaginez bien que le loyer ne permettait pas du tout de rembourser au propriétaire bailleur ce que ça lui coûtait. Donc, il ne faisait pas de travaux."
1912.76,1944.38,"Et vous imaginez bien que les normes d'habitabilité en 1947 ne sont pas les mêmes que les normes d'habitabilité aujourd'hui. Donc, il y avait des logements dans lesquels il n'y avait pas d'eau potable. il fallait descendre dans la cour alors là je parle en ville parce qu'après ça peut être même à la campagne à la campagne on peut aller chercher l'eau au puits on peut ne pas avoir de toilettes à la campagne ou également dans les immeubles des vieilles villes on avait ça dans la cour, il y avait des toilettes dans la cour on voit ça dans un certain nombre"
1944.38,1979.2,"de vieux immeubles parisiens il y avait un robinet dans la cour il n'y avait rien dans l'appartement c'était une simple pièce Pareil pour la maison à la campagne qui pouvait ne pas avoir l'eau potable, qui pouvait ne pas avoir l'électricité, qui pouvait ne pas avoir d'évacuation ni rien du tout Donc on se dit ça paraît fou quand même tout ça mais à l'époque où cette loi est passée c'était absolument vital de le faire Ça n'a pas été fait par luxe, ça a été fait parce que c'était extrêmement important Un très grand nombre de gens vivaient dans des logements absolument indécents"
1979.74,2010.96,"Absolument indécent. Donc, je vous disais, il faut de l'eau potable. Vous devez avoir au moins un point d'eau potable à l'intérieur du logement avec une pression et un débit suffisant. Il ne peut pas y avoir un tout petit filet d'eau. Alors, la pression et le débit suffisant, ils ne sont pas définis. Il n'y a pas de normes. Vous ne pouvez pas dire que c'est minimum X bar, minimum X litres par minute. Il y a des normes dans le 9 qui se comptent en bar, bien entendu, et en mètre cube par seconde,"
2011.02,2041.8200000000002,"mais en fait, on peut convertir assez facilement en litres par minute. Vous savez que s'il vous faut 5 minutes pour verser un litre, vous n'y êtes pas. Mais la loi sur le logement décent ne définit pas spécifiquement de normes de pression ou de débit. En tout cas, il doit y avoir au moins un point de distribution d'eau potable avec pression et débit suffisant pour l'utilisation normale. Avec l'eau potable doit venir bien entendu une évacuation Une évacuation de l'eau"
2041.8200000000002,2074.68,"Parce que vous ne devez pas récupérer vos eaux usées Pour aller les balancer dans la rue ou les balancer dans la cour Une évacuation de l'eau doit être installée également dans le logement Une évacuation des eaux avec un siphon Avec un siphon pour empêcher le refoulement Refoulement des flux, des flux liquides comme des flux d'odeur, bien entendu. Autre chose, vous devez avoir une cuisine. Alors, je vais mettre cuisine parce qu'on dit cuisine ou coin cuisine."
2074.8599999999997,2105.3399999999997,"Parce que cuisine, ça ne veut pas dire grand-chose. Et parfois, on a un coin cuisine qu'on appelle parfois une cuisinette. Cette appellation cuisinette qu'on voyait dans le passé, on ne la voit plus trop aujourd'hui. On voit plutôt coin cuisine. Alors, ce coin cuisine, c'est un évier minimum et une plaque de cuisson minimum, avec bien entendu eau chaude, eau froide, puisqu'on a vu qu'on doit avoir une production d'eau chaude et on doit avoir l'eau courante, et une installation d'évacuation."
2105.34,2136.9,"C'est la raison pour laquelle vous voyez chez Ikea, vous voyez chez Castorama, Leroy Merlin, etc. des petits blocs, peut-être que je peux vous trouver ça facilement d'ailleurs ici, un petit bloc coin cuisine, tout fait, prêt à l'emploi, prêt à acheter, que vous installez directement. Non, je n'en vois pas là, comme ça. Kitchenette et mini-cuisine à petit prix chez Ikea."
2137.68,2168.7999999999997,"Alors là, vous voyez, chez Ikea, c'est un petit peu amélioré. On en voit ici quelques-uns. C'est un petit peu amélioré parce que vous voyez, ils ont mis des jolis placards au-dessus et en dessous. Mais concrètement, vous voyez régulièrement un petit truc coin cuisine tout près avec un évier, le système d'évacuation et la plaque sur le côté. La plaque, le truc tout prêt à installer et comme ça, vous êtes tranquille."
2168.9,2201.84,"Vous avez juste à mettre ça et vous n'avez pas à vous poser plus de questions. C'est un truc qui est relativement courant. Si vous cherchez ça sur Castorama, si je mets ici Cuisinette, est-ce que ça va me sortir quelque chose ? Je ne sais pas trop. Oui, tenez, regardez. Là, si on va chez Casto, on a exactement ça. Regardez. C'est ça dont je parlais. Ce genre de choses. Vous avez un évier, une plaque de cuisson. En dessous, il y a un petit emplacement pour mettre le frigo, mais il n'y est pas. Il n'y est probablement pas. Donc, c'est juste un petit bloc meuble. Un problème est survenu."
